avg_wage_ft,avg_wage_ft_moe,geo,num_ppl,num_ppl_moe,sex,soc,year
66666.3,1194.88,01000US,90161,2474.31,2,291122,2016
87462.3,2148.78,01000US,66427,2591.97,1,291123,2016
69411.4,847.565,01000US,152499,3289.02,2,291123,2016
89195.5,4554.09,01000US,4926,620.981,1,291124,2016
77821.1,2556.36,01000US,10759,933.39,2,291124,2016
43730.0,4247.89,01000US,2687,532.623,1,291125,2016
42650.6,2236.2,01000US,8623,904.112,2,291125,2016
69683.0,2899.86,01000US,38839,1697.46,1,291126,2016
54293.9,786.991,01000US,70602,2772.13,2,291126,2016
72968.4,4791.1,01000US,5579,752.643,1,291127,2016
63011.5,949.11,01000US,130755,3370.3,2,291127,2016
62832.2,3958.78,01000US,30008,1580.21,1,29112X,2016
49644.3,895.063,01000US,116847,2929.04,2,29112X,2016
124014.0,4748.74,01000US,27667,1358.1,1,291131,2016
85042.5,2926.21,01000US,42273,1654.91,2,291131,2016
75893.1,1060.0,01000US,304968,4826.16,1,291141,2016
65754.9,182.606,01000US,2684668,15645.1,2,291141,2016
180044.0,8138.83,01000US,11402,1018.86,1,291151,2016
140776.0,5018.66,01000US,16423,1187.37,2,291151,2016
86991.9,10823.5,01000US,2537,441.44,1,291181,2016
75235.1,4196.77,01000US,12506,955.479,2,291181,2016
75919.4,14224.8,01000US,4470,584.144,1,291199,2016
57655.4,6495.63,01000US,10599,866.24,2,291199,2016
122502.0,7345.73,01000US,11273,936.338,1,2911XX,2016
94993.6,1127.45,01000US,114786,2847.24,2,2911XX,2016
55078.3,1571.86,01000US,84491,2379.48,1,292010,2016
48627.6,609.185,01000US,238014,4582.14,2,292010,2016
98242.3,12915.8,01000US,6293,726.59,1,292021,2016
56063.3,1135.29,01000US,162402,3181.3,2,292021,2016
67420.8,1273.71,01000US,97740,3105.79,1,292030,2016
56406.5,657.049,01000US,238892,4834.12,2,292030,2016
49706.1,1307.32,01000US,140585,3599.13,1,292041,2016
39674.3,798.456,01000US,63150,2581.59,2,292041,2016
54647.0,2138.45,01000US,126780,3957.7,1,292050,2016
35629.2,532.443,01000US,466177,6115.25,2,292050,2016
46447.3,1717.8,01000US,86125,2808.54,1,292061,2016
40223.8,327.242,01000US,676332,7538.38,2,292061,2016
45540.7,2595.79,01000US,15830,1162.15,1,292071,2016
39663.2,759.718,01000US,135000,3344.12,2,292071,2016
53434.6,4315.46,01000US,15028,1003.4,1,292081,2016
38211.7,1628.94,01000US,41463,1857.77,2,292081,2016
64848.7,3710.18,01000US,44941,2111.11,1,292090,2016
44270.6,1237.57,01000US,80260,2429.6,2,292090,2016
70910.4,2300.68,01000US,58390,2283.77,1,299000,2016
55535.2,1877.91,01000US,46930,2241.96,2,299000,2016
37765.8,768.758,01000US,279915,5766.39,1,311010,2016
27628.3,185.992,01000US,1851690,13472.0,2,311010,2016
50280.6,5476.35,01000US,2541,552.65,1,312010,2016
45438.9,1288.12,01000US,16341,963.388,2,312010,2016
46242.1,1620.91,01000US,23237,1319.59,1,312020,2016
42282.5,1026.44,01000US,58587,2396.12,2,312020,2016
32916.6,1753.58,01000US,25215,1818.44,1,319011,2016
30401.8,1127.04,01000US,97995,3065.88,2,319011,2016
47222.4,4583.24,01000US,16213,1372.13,1,319091,2016
31484.1,368.995,01000US,272009,5001.18,2,319091,2016
37863.0,1306.3,01000US,41984,2080.62,1,319092,2016
30177.6,263.669,01000US,448980,7494.08,2,319092,2016
37649.6,5883.18,01000US,2583,521.656,1,319094,2016
32971.1,765.402,01000US,36994,1747.89,2,319094,2016
48068.0,5088.4,01000US,9203,933.639,1,319095,2016
34276.0,2223.6,01000US,31590,1597.33,2,319095,2016
40331.5,4206.68,01000US,7709,740.122,1,319096,2016
25839.0,1033.59,01000US,37825,1750.58,2,319096,2016
35187.8,1606.93,01000US,14789,1233.4,1,319097,2016
30818.3,454.078,01000US,89871,3074.28,2,319097,2016
37030.2,1127.62,01000US,42785,2079.75,1,31909X,2016
30336.3,993.667,01000US,110466,3341.43,2,31909X,2016
60987.0,1285.04,01000US,40150,1801.11,1,331011,2016
51780.6,1781.75,01000US,16321,1148.82,2,331011,2016
84181.3,1300.86,01000US,89138,2705.61,1,331012,2016
71587.5,3307.27,01000US,15462,1078.93,2,331012,2016
92248.7,1907.25,01000US,44085,1927.85,1,331021,2016
81603.4,8694.4,01000US,1963,372.146,2,331021,2016
60212.7,1761.92,01000US,56949,2248.2,1,331099,2016
55084.0,2905.37,01000US,20401,1349.77,2,331099,2016
68102.8,552.395,01000US,277253,5617.98,1,332011,2016
57874.4,2144.98,01000US,13238,1024.63,2,332011,2016
61626.0,2161.64,01000US,17819,1191.5,1,332020,2016
54504.3,7145.6,01000US,2102,437.378,2,332020,2016
50009.3,475.45,01000US,314630,5934.63,1,333010,2016
42793.4,757.137,01000US,116075,3232.38,2,333010,2016
82385.2,1368.94,01000US,95827,2971.53,1,333021,2016
67050.9,1712.52,01000US,32505,1662.09,2,333021,2016
66780.2,409.544,01000US,635017,7666.65,1,333050,2016
59632.4,1040.95,01000US,101052,3220.15,2,333050,2016
46543.1,2654.11,01000US,9596,995.757,1,3330XX,2016
40223.0,3611.53,01000US,3712,665.981,2,3330XX,2016
39540.1,2387.08,01000US,6856,922.375,1,339011,2016
35725.2,2127.2,01000US,4803,699.913,2,339011,2016
70526.7,2378.39,01000US,43342,1880.5,1,339021,2016
52823.1,1319.69,01000US,34315,1812.92,2,339021,2016
36634.3,335.567,01000US,771485,8134.31,1,339030,2016
34068.0,615.479,01000US,216073,4727.14,2,339030,2016
29727.3,3015.14,01000US,24975,1459.34,1,339091,2016
33615.8,3852.39,01000US,32617,1768.15,2,339091,2016
48647.2,1897.87,01000US,19936,1488.74,1,339093,2016
43802.2,2585.7,01000US,11975,1133.01,2,339093,2016
27582.2,1432.88,01000US,84713,2845.77,1,33909X,2016
20429.6,1335.95,01000US,86529,2320.39,2,33909X,2016
35605.4,437.077,01000US,319588,6255.56,1,351011,2016
29278.5,721.943,01000US,82045,3215.98,2,351011,2016
34774.5,731.592,01000US,229781,5057.9,1,351012,2016
26182.8,417.253,01000US,311207,5370.25,2,351012,2016
23115.4,187.986,01000US,1369225,13373.2,1,352010,2016
20330.3,223.994,01000US,925842,9803.16,2,352010,2016
20924.1,343.376,01000US,397342,5808.15,1,352021,2016
18942.2,227.288,01000US,551113,7646.29,2,352021,2016
31313.6,500.799,01000US,182030,4860.42,1,353011,2016
25699.5,481.969,01000US,246133,5220.36,2,353011,2016
21555.9,1021.59,01000US,137049,4063.65,1,353021,2016
20337.5,851.654,01000US,239484,5103.28,2,353021,2016
19295.7,1253.64,01000US,62498,2489.72,1,353022,2016
17513.0,849.25,01000US,129065,3529.26,2,353022,2016
26279.1,328.52,01000US,653224,9258.93,1,353031,2016
20939.2,213.935,01000US,1561809,15352.8,2,353031,2016
27879.5,1087.77,01000US,56964,2451.02,1,353041,2016
23275.6,599.865,01000US,117971,3169.3,2,353041,2016
18704.1,469.513,01000US,250621,4688.73,1,359021,2016
17454.5,760.385,01000US,65370,2638.06,2,359021,2016
24171.8,2624.42,01000US,45383,2296.25,1,359031,2016
19282.4,1151.98,01000US,257992,5401.0,2,359031,2016
21676.3,653.854,01000US,199544,4439.07,1,3590XX,2016
19623.8,595.352,01000US,143653,2913.7,2,3590XX,2016
48725.7,1101.05,01000US,124055,3266.29,1,371011,2016
31836.8,700.136,01000US,72685,2972.38,2,371011,2016
45426.6,1148.92,01000US,114706,3321.67,1,371012,2016
37658.0,3377.52,01000US,6886,941.056,2,371012,2016
26030.6,419.137,01000US,170076,4439.46,1,372012,2016
21801.4,224.358,01000US,1011366,12951.6,2,372012,2016
32339.3,192.48,01000US,1653111,12041.1,1,37201X,2016
23859.7,253.539,01000US,750456,8387.64,2,37201X,2016
37369.1,977.355,01000US,63779,2494.15,1,372021,2016
35074.9,4075.77,01000US,3074,459.81,2,372021,2016
25986.0,241.426,01000US,995685,12338.8,1,373010,2016
24233.0,957.466,01000US,61112,2274.39,2,373010,2016
49302.0,2081.51,01000US,23205,1201.09,1,391010,2016
42583.5,2396.65,01000US,17077,1274.17,2,391010,2016
52660.6,2681.05,01000US,35084,1823.8,1,391021,2016
35555.7,1207.88,01000US,51756,2062.8,2,391021,2016
41199.2,3830.36,01000US,11690,1040.15,1,392011,2016
31615.2,3221.84,01000US,17412,1312.06,2,392011,2016
28927.7,1270.01,01000US,47679,2316.44,1,392021,2016
25174.1,609.776,01000US,133234,3069.99,2,392021,2016
41748.2,1246.67,01000US,53037,2294.76,1,393010,2016
36309.3,846.418,01000US,48047,1876.85,2,393010,2016
37999.9,7649.52,01000US,3463,557.667,1,393021,2016
26714.7,12119.9,01000US,802,251.75,2,393021,2016
29240.2,4119.4,01000US,25631,1687.41,1,393031,2016
23603.1,3495.07,01000US,19964,1435.54,2,393031,2016
27779.0,1475.69,01000US,109086,2918.64,1,393090,2016
25422.7,1252.17,01000US,87406,2978.71,2,393090,2016
63061.2,2543.9,01000US,27161,1400.41,1,394031,2016
43613.9,2492.75,01000US,9079,870.843,2,394031,2016
